Layers,Result,Rate,Iterations
"(8, 5, 1)",0.5856368086350467,0.6000000000000001,100
"(8, 5, 1)",0.4284410969841009,0.7000000000000002,100
"(8, 5, 1)",0.5370035542532333,0.3,500
"(8, 5, 1)",0.6685456378850807,0.4,500
"(8, 5, 1)",0.6240170697398437,0.5,500
"(8, 5, 1)",0.5703473435071674,0.6000000000000001,500
"(8, 5, 1)",0.6331010329142328,0.7000000000000002,500
"(8, 5, 1)",0.5484883401552828,0.3,1000
"(8, 5, 1)",0.6369593552488289,0.4,1000
"(8, 5, 1)",0.6853218530185197,0.5,1000
"(8, 5, 1)",0.52683091888838,0.6000000000000001,1000
"(8, 5, 1)",0.3667525182030959,0.7000000000000002,1000
"(8, 5, 1)",0.66319387812582,0.3,5000
"(8, 5, 1)",0.6026408967984708,0.4,5000
"(8, 5, 1)",0.6603415398161647,0.5,5000
"(8, 5, 1)",0.514760193767594,0.6000000000000001,5000
"(8, 5, 1)",0.5049548062834328,0.7000000000000002,5000
"(8, 5, 1)",0.6732307078073594,0.3,10000
"(8, 5, 1)",0.7176245968129155,0.4,10000
"(8, 5, 1)",0.5443407134223298,0.5,10000
"(8, 5, 1)",0.6956247556114172,0.6000000000000001,10000
"(8, 5, 1)",0.5413313512549294,0.7000000000000002,10000
"(8, 5, 2)",0.3902529067034844,0.3,1
"(8, 5, 2)",0.3902529067034844,0.4,1
"(8, 5, 2)",0.38282256614620885,0.5,1
"(8, 5, 2)",0.3902529067034844,0.6000000000000001,1
"(8, 5, 2)",0.3725605990111767,0.7000000000000002,1
"(8, 5, 2)",0.5403003972472418,0.3,5
"(8, 5, 2)",0.41013421547362794,0.4,5
"(8, 5, 2)",0.3902529067034844,0.5,5
"(8, 5, 2)",0.3902529067034844,0.6000000000000001,5
"(8, 5, 2)",0.4079682942969208,0.7000000000000002,5
"(8, 5, 2)",0.5835735548553884,0.3,10
"(8, 5, 2)",0.6571932759139113,0.4,10
"(8, 5, 2)",0.684425931183431,0.5,10
"(8, 5, 2)",0.42902096975997245,0.6000000000000001,10
"(8, 5, 2)",0.428517822540565,0.7000000000000002,10
"(8, 5, 2)",0.738523870194156,0.3,50
"(8, 5, 2)",0.6255823481865795,0.4,50
"(8, 5, 2)",0.5983003516805612,0.5,50
"(8, 5, 2)",0.6154436654855041,0.6000000000000001,50
"(8, 5, 2)",0.4675836575868669,0.7000000000000002,50
"(8, 5, 2)",0.7812548814639723,0.3,100
"(8, 5, 2)",0.6821726122515597,0.4,100
"(8, 5, 2)",0.6064093883840133,0.5,100
"(8, 5, 2)",0.559094276004121,0.6000000000000001,100
"(8, 5, 2)",0.629625430011073,0.7000000000000002,100
"(8, 5, 2)",0.6549626070095407,0.3,500
"(8, 5, 2)",0.6175458468323778,0.4,500
"(8, 5, 2)",0.6389386110575848,0.5,500
"(8, 5, 2)",0.5538486619304722,0.6000000000000001,500
"(8, 5, 2)",0.43526123092393626,0.7000000000000002,500
"(8, 5, 2)",0.7147966111670925,0.3,1000
"(8, 5, 2)",0.7934105418936732,0.4,1000
"(8, 5, 2)",0.5689078364905458,0.5,1000
"(8, 5, 2)",0.6189111642300283,0.6000000000000001,1000
"(8, 5, 2)",0.6367066926848413,0.7000000000000002,1000
"(8, 5, 2)",0.6947981659144646,0.3,5000
"(8, 5, 2)",0.670740118250577,0.4,5000
"(8, 5, 2)",0.6615066465480625,0.5,5000
"(8, 5, 2)",0.48586506877264257,0.6000000000000001,5000
"(8, 5, 2)",0.4322370336876114,0.7000000000000002,5000
"(8, 5, 2)",0.7435779402441621,0.3,10000
"(8, 5, 2)",0.785733833323243,0.4,10000
"(8, 5, 2)",0.64813769807738,0.5,10000
"(8, 5, 2)",0.6153026285314632,0.6000000000000001,10000
"(8, 5, 2)",0.6404601738812264,0.7000000000000002,10000
"(8, 5, 3)",0.3902529067034844,0.3,1
"(8, 5, 3)",0.38491049662423216,0.4,1
"(8, 5, 3)",0.3902529067034844,0.5,1
"(8, 5, 3)",0.43797491442549213,0.6000000000000001,1
"(8, 5, 3)",0.3902529067034844,0.7000000000000002,1
"(8, 5, 3)",0.41982166615029265,0.3,5
"(8, 5, 3)",0.43506786429536853,0.4,5
"(8, 5, 3)",0.38654634299692064,0.5,5
"(8, 5, 3)",0.3790640955146732,0.6000000000000001,5
"(8, 5, 3)",0.3902529067034844,0.7000000000000002,5
"(8, 5, 3)",0.6331340292848178,0.3,10
"(8, 5, 3)",0.7813064149605397,0.4,10
"(8, 5, 3)",0.6221285791561566,0.5,10
"(8, 5, 3)",0.4420506209331405,0.6000000000000001,10
"(8, 5, 3)",0.3986830951336728,0.7000000000000002,10
"(8, 5, 3)",0.6963002499510382,0.3,50
"(8, 5, 3)",0.6933681764138618,0.4,50
"(8, 5, 3)",0.601678758270723,0.5,50
"(8, 5, 3)",0.6941107733613106,0.6000000000000001,50
"(8, 5, 3)",0.6745370110172743,0.7000000000000002,50
"(8, 5, 3)",0.7079651833873759,0.3,100
"(8, 5, 3)",0.7252417271851856,0.4,100
"(8, 5, 3)",0.646857080422549,0.5,100
"(8, 5, 3)",0.6212837205968483,0.6000000000000001,100
"(8, 5, 3)",0.6231025506864027,0.7000000000000002,100
"(8, 5, 3)",0.724885051445355,0.3,500
"(8, 5, 3)",0.6857138815696849,0.4,500
"(8, 5, 3)",0.6974295793932336,0.5,500
"(8, 5, 3)",0.6891206614558179,0.6000000000000001,500
"(8, 5, 3)",0.563955857402377,0.7000000000000002,500
"(8, 5, 3)",0.7265631145023279,0.3,1000
"(8, 5, 3)",0.627940568870214,0.4,1000
"(8, 5, 3)",0.5779773185068435,0.5,1000
"(8, 5, 3)",0.49896879381185155,0.6000000000000001,1000
"(8, 5, 3)",0.5592892564015988,0.7000000000000002,1000
"(8, 5, 3)",0.7624332030023727,0.3,5000
"(8, 5, 3)",0.7222736812743679,0.4,5000
"(8, 5, 3)",0.7301718868442129,0.5,5000
"(8, 5, 3)",0.5253846756156693,0.6000000000000001,5000
"(8, 5, 3)",0.5270004250299503,0.7000000000000002,5000
"(8, 5, 3)",0.7927506927298947,0.3,10000
"(8, 5, 3)",0.7796782509249212,0.4,10000
"(8, 5, 3)",0.6865044733709327,0.5,10000
"(8, 5, 3)",0.5408450843060637,0.6000000000000001,10000
"(8, 5, 3)",0.5496846303510462,0.7000000000000002,10000
"(8, 5, 4)",0.3902529067034844,0.3,1
"(8, 5, 4)",0.3902529067034844,0.4,1
"(8, 5, 4)",0.3752529067034843,0.5,1
"(8, 5, 4)",0.3902529067034844,0.6000000000000001,1
"(8, 5, 4)",0.4113787631234584,0.7000000000000002,1
"(8, 5, 4)",0.38871444516502285,0.3,5
"(8, 5, 4)",0.4239647764679857,0.4,5
"(8, 5, 4)",0.36018132604181713,0.5,5
"(8, 5, 4)",0.4099167722497029,0.6000000000000001,5
"(8, 5, 4)",0.34532484106338096,0.7000000000000002,5
"(8, 5, 4)",0.6732535317680816,0.3,10
"(8, 5, 4)",0.5931942980421662,0.4,10
"(8, 5, 4)",0.6993892763221173,0.5,10
"(8, 5, 4)",0.46429408706592384,0.6000000000000001,10
"(8, 5, 4)",0.5376125316834527,0.7000000000000002,10
"(8, 5, 4)",0.7904647901817551,0.3,50
"(8, 5, 4)",0.7528002307619774,0.4,50
"(8, 5, 4)",0.7225639341978324,0.5,50
"(8, 5, 4)",0.5676103542781432,0.6000000000000001,50
"(8, 5, 4)",0.5002060444973322,0.7000000000000002,50
"(8, 5, 4)",0.7845147167586315,0.3,100
"(8, 5, 4)",0.762823632074326,0.4,100
"(8, 5, 4)",0.7048890640121611,0.5,100
"(8, 5, 4)",0.5803772651735299,0.6000000000000001,100
"(8, 5, 4)",0.5235709399875618,0.7000000000000002,100
"(8, 5, 4)",0.7412581618339507,0.3,500
"(8, 5, 4)",0.7219210330949322,0.4,500
"(8, 5, 4)",0.6806452476613402,0.5,500
"(8, 5, 4)",0.5815948608063277,0.6000000000000001,500
"(8, 5, 4)",0.623549337819896,0.7000000000000002,500
"(8, 5, 4)",0.6730017480017481,0.3,1000
"(8, 5, 4)",0.6967281988560391,0.4,1000
"(8, 5, 4)",0.6416813335549583,0.5,1000
"(8, 5, 4)",0.6728912769408598,0.6000000000000001,1000
"(8, 5, 4)",0.563501221004084,0.7000000000000002,1000
"(8, 5, 4)",0.7992343173770103,0.3,5000
"(8, 5, 4)",0.7864060934278139,0.4,5000
"(8, 5, 4)",0.7433709564646632,0.5,5000
"(8, 5, 4)",0.5881541265623681,0.6000000000000001,5000
"(8, 5, 4)",0.642563343319255,0.7000000000000002,5000
"(8, 5, 4)",0.6961221789158132,0.3,10000
"(8, 5, 4)",0.7004886500412817,0.4,10000
"(8, 5, 4)",0.6632795111100598,0.5,10000
"(8, 5, 4)",0.572083859390234,0.6000000000000001,10000
"(8, 5, 4)",0.6057114709509418,0.7000000000000002,10000
"(8, 5, 6)",0.3902529067034844,0.3,1
"(8, 5, 6)",0.3567772699789614,0.4,1
"(8, 5, 6)",0.3902529067034844,0.5,1
"(8, 5, 6)",0.3902529067034844,0.6000000000000001,1
"(8, 5, 6)",0.3902529067034844,0.7000000000000002,1
"(8, 5, 6)",0.46507391798202563,0.3,5
"(8, 5, 6)",0.44611390809133533,0.4,5
"(8, 5, 6)",0.4332484021989799,0.5,5
"(8, 5, 6)",0.3902529067034844,0.6000000000000001,5
"(8, 5, 6)",0.45334872392439574,0.7000000000000002,5
"(8, 5, 6)",0.6763569843956277,0.3,10
"(8, 5, 6)",0.6739897759327205,0.4,10
"(8, 5, 6)",0.544020892705637,0.5,10
"(8, 5, 6)",0.5130441067357174,0.6000000000000001,10
"(8, 5, 6)",0.3981481139687313,0.7000000000000002,10
"(8, 5, 6)",0.7864622790829501,0.3,50
"(8, 5, 6)",0.7451954523318818,0.4,50
"(8, 5, 6)",0.712460097087831,0.5,50
"(8, 5, 6)",0.6332291934900892,0.6000000000000001,50
"(8, 5, 6)",0.6382297876415525,0.7000000000000002,50
"(8, 5, 6)",0.7018124053666382,0.3,100
"(8, 5, 6)",0.6562061671272198,0.4,100
"(8, 5, 6)",0.6178355353319127,0.5,100
"(8, 5, 6)",0.5519373403933476,0.6000000000000001,100
"(8, 5, 6)",0.5694936087159761,0.7000000000000002,100
"(8, 5, 6)",0.7479219280455002,0.3,500
"(8, 5, 6)",0.6931102086016736,0.4,500
"(8, 5, 6)",0.6446891017275143,0.5,500
"(8, 5, 6)",0.5483530729739197,0.6000000000000001,500
"(8, 5, 6)",0.6569721984858902,0.7000000000000002,500
"(8, 5, 6)",0.74256547834868,0.3,1000
"(8, 5, 6)",0.7390588294796553,0.4,1000
"(8, 5, 6)",0.6069745949890144,0.5,1000
"(8, 5, 6)",0.588827907029805,0.6000000000000001,1000
"(8, 5, 6)",0.5494556407380748,0.7000000000000002,1000
"(8, 5, 6)",0.7738532120053859,0.3,5000
"(8, 5, 6)",0.7730035077069277,0.4,5000
"(8, 5, 6)",0.6976886089582087,0.5,5000
"(8, 5, 6)",0.6859584725703147,0.6000000000000001,5000
"(8, 5, 6)",0.6542435770556131,0.7000000000000002,5000
"(8, 5, 6)",0.6962315312245725,0.3,10000
"(8, 5, 6)",0.7218631748663269,0.4,10000
"(8, 5, 6)",0.6844839759987353,0.5,10000
"(8, 5, 6)",0.5632240031065228,0.6000000000000001,10000
"(8, 5, 6)",0.46535644363628964,0.7000000000000002,10000
"(8, 5, 7)",0.3902529067034844,0.3,1
"(8, 5, 7)",0.3902529067034844,0.4,1
"(8, 5, 7)",0.3902529067034844,0.5,1
"(8, 5, 7)",0.3765856741058613,0.6000000000000001,1
"(8, 5, 7)",0.3752529067034843,0.7000000000000002,1
"(8, 5, 7)",0.43224678027630536,0.3,5
"(8, 5, 7)",0.4396439323445101,0.4,5
"(8, 5, 7)",0.3902529067034844,0.5,5
"(8, 5, 7)",0.3902529067034844,0.6000000000000001,5
"(8, 5, 7)",0.3902529067034844,0.7000000000000002,5
"(8, 5, 7)",0.6658515219133678,0.3,10
"(8, 5, 7)",0.6791935877843769,0.4,10
"(8, 5, 7)",0.6332852516851855,0.5,10
"(8, 5, 7)",0.6135694959005631,0.6000000000000001,10
"(8, 5, 7)",0.5448325907609937,0.7000000000000002,10
"(8, 5, 7)",0.7971812767532707,0.3,50
"(8, 5, 7)",0.6533707585320488,0.4,50
"(8, 5, 7)",0.7657252737104964,0.5,50
"(8, 5, 7)",0.6252591887917627,0.6000000000000001,50
"(8, 5, 7)",0.46692853522096833,0.7000000000000002,50
"(8, 5, 7)",0.7571372092210071,0.3,100
"(8, 5, 7)",0.734669626030652,0.4,100
"(8, 5, 7)",0.5999543957664464,0.5,100
"(8, 5, 7)",0.5442786672555945,0.6000000000000001,100
"(8, 5, 7)",0.6000490961422402,0.7000000000000002,100
"(8, 5, 7)",0.7839887901296819,0.3,500
"(8, 5, 7)",0.8096566536805605,0.4,500
"(8, 5, 7)",0.6880108373005239,0.5,500
"(8, 5, 7)",0.6006479237060731,0.6000000000000001,500
"(8, 5, 7)",0.5387386947417472,0.7000000000000002,500
"(8, 5, 7)",0.753728467442243,0.3,1000
"(8, 5, 7)",0.6611192108189546,0.4,1000
"(8, 5, 7)",0.647100119482979,0.5,1000
"(8, 5, 7)",0.5706462692026438,0.6000000000000001,1000
"(8, 5, 7)",0.6363140175526552,0.7000000000000002,1000
"(8, 5, 7)",0.8014210981734451,0.3,5000
"(8, 5, 7)",0.7575209919327566,0.4,5000
"(8, 5, 7)",0.6799919747029384,0.5,5000
"(8, 5, 7)",0.6954877478414383,0.6000000000000001,5000
"(8, 5, 7)",0.6876102335673836,0.7000000000000002,5000
"(8, 5, 7)",0.7874447506370921,0.3,10000
"(8, 5, 7)",0.7504870818828773,0.4,10000
"(8, 5, 7)",0.6339333385434124,0.5,10000
"(8, 5, 7)",0.6805288753599833,0.6000000000000001,10000
"(8, 5, 7)",0.6822475623705965,0.7000000000000002,10000
"(8, 5, 9)",0.36420761053623696,0.3,1
"(8, 5, 9)",0.3902529067034844,0.4,1
"(8, 5, 9)",0.35770290463300525,0.5,1
"(8, 5, 9)",0.3902529067034844,0.6000000000000001,1
"(8, 5, 9)",0.3902529067034844,0.7000000000000002,1
"(8, 5, 9)",0.45870094988836974,0.3,5
"(8, 5, 9)",0.42241586569571166,0.4,5
"(8, 5, 9)",0.3902529067034844,0.5,5
"(8, 5, 9)",0.42171755316813087,0.6000000000000001,5
"(8, 5, 9)",0.4685169198455463,0.7000000000000002,5
"(8, 5, 9)",0.7136740235167884,0.3,10
"(8, 5, 9)",0.521335372836297,0.4,10
"(8, 5, 9)",0.515088400862526,0.5,10
"(8, 5, 9)",0.5295036341054749,0.6000000000000001,10
"(8, 5, 9)",0.4877627661155177,0.7000000000000002,10
"(8, 5, 9)",0.7095568154309507,0.3,50
"(8, 5, 9)",0.7819105732412913,0.4,50
"(8, 5, 9)",0.6580701645095066,0.5,50
"(8, 5, 9)",0.6771213000794889,0.6000000000000001,50
"(8, 5, 9)",0.5167158881044129,0.7000000000000002,50
"(8, 5, 9)",0.7560221795049021,0.3,100
"(8, 5, 9)",0.7572691985563765,0.4,100
"(8, 5, 9)",0.6503521009234207,0.5,100
"(8, 5, 9)",0.7064376181084308,0.6000000000000001,100
"(8, 5, 9)",0.4619404383452843,0.7000000000000002,100
"(8, 5, 9)",0.7130352304870131,0.3,500
"(8, 5, 9)",0.7090269624246541,0.4,500
"(8, 5, 9)",0.6755823460099776,0.5,500
"(8, 5, 9)",0.5487126788456532,0.6000000000000001,500
"(8, 5, 9)",0.5679492874478465,0.7000000000000002,500
"(8, 5, 9)",0.7817845626185734,0.3,1000
"(8, 5, 9)",0.7414228750241719,0.4,1000
"(8, 5, 9)",0.5826675139061513,0.5,1000
"(8, 5, 9)",0.5124037617190272,0.6000000000000001,1000
"(8, 5, 9)",0.704797302621063,0.7000000000000002,1000
"(8, 5, 9)",0.7798098366185198,0.3,5000
"(8, 5, 9)",0.6584511221864537,0.4,5000
"(8, 5, 9)",0.5886653853323279,0.5,5000
"(8, 5, 9)",0.5783153368281737,0.6000000000000001,5000
"(8, 5, 9)",0.5454411493434209,0.7000000000000002,5000
"(8, 5, 9)",0.7573270599257442,0.3,10000
"(8, 5, 9)",0.5972325299210693,0.4,10000
"(8, 5, 9)",0.6546418033699567,0.5,10000
"(8, 5, 9)",0.5728938137937536,0.6000000000000001,10000
"(8, 5, 9)",0.552901530097529,0.7000000000000002,10000
"(8, 6, 1)",0.3791160024396451,0.3,1
"(8, 6, 1)",0.3752529067034843,0.4,1
"(8, 6, 1)",0.3902529067034844,0.5,1
"(8, 6, 1)",0.3752529067034843,0.6000000000000001,1
"(8, 6, 1)",0.3902529067034844,0.7000000000000002,1
"(8, 6, 1)",0.43401359046416815,0.3,5
"(8, 6, 1)",0.3902529067034844,0.4,5
"(8, 6, 1)",0.38282256614620885,0.5,5
"(8, 6, 1)",0.46643077028319757,0.6000000000000001,5
"(8, 6, 1)",0.39926242758800523,0.7000000000000002,5
"(8, 6, 1)",0.6806860984206449,0.3,10
"(8, 6, 1)",0.43938685079169676,0.4,10
"(8, 6, 1)",0.48134739227325546,0.5,10
"(8, 6, 1)",0.4396439323445101,0.6000000000000001,10
"(8, 6, 1)",0.5116891006307113,0.7000000000000002,10
"(8, 6, 1)",0.6315548546633206,0.3,50
"(8, 6, 1)",0.49351459047567686,0.4,50
"(8, 6, 1)",0.5609756830598273,0.5,50
"(8, 6, 1)",0.4760368637374414,0.6000000000000001,50
"(8, 6, 1)",0.5199162515080359,0.7000000000000002,50
"(8, 6, 1)",0.5727090816564501,0.3,100
"(8, 6, 1)",0.5837198022875938,0.4,100
"(8, 6, 1)",0.5855607421616976,0.5,100
"(8, 6, 1)",0.543080049812092,0.6000000000000001,100
"(8, 6, 1)",0.4594758333044598,0.7000000000000002,100
"(8, 6, 1)",0.6128273131038418,0.3,500
"(8, 6, 1)",0.5886805355360115,0.4,500
"(8, 6, 1)",0.5377524755085767,0.5,500
"(8, 6, 1)",0.4442810291187036,0.6000000000000001,500
"(8, 6, 1)",0.5537014102158425,0.7000000000000002,500
"(8, 6, 1)",0.6003231153830916,0.3,1000
"(8, 6, 1)",0.6217469484022536,0.4,1000
"(8, 6, 1)",0.4920030368407112,0.5,1000
"(8, 6, 1)",0.6781088262917487,0.6000000000000001,1000
"(8, 6, 1)",0.4896638675714414,0.7000000000000002,1000
"(8, 6, 1)",0.592056329297982,0.3,5000
"(8, 6, 1)",0.5738738121142033,0.4,5000
"(8, 6, 1)",0.4867716227373459,0.5,5000
"(8, 6, 1)",0.5360473904552852,0.6000000000000001,5000
"(8, 6, 1)",0.4673739257599873,0.7000000000000002,5000
"(8, 6, 1)",0.5613485215061894,0.3,10000
"(8, 6, 1)",0.59215657808974,0.4,10000
"(8, 6, 1)",0.569815803372178,0.5,10000
"(8, 6, 1)",0.494046273919923,0.6000000000000001,10000
"(8, 6, 1)",0.3725605990111767,0.7000000000000002,10000
"(8, 6, 2)",0.3902529067034844,0.3,1
"(8, 6, 2)",0.3902529067034844,0.4,1
"(8, 6, 2)",0.3902529067034844,0.5,1
"(8, 6, 2)",0.3725605990111767,0.6000000000000001,1
"(8, 6, 2)",0.4293803510940867,0.7000000000000002,1
"(8, 6, 2)",0.5165814368512398,0.3,5
"(8, 6, 2)",0.4330413682419459,0.4,5
"(8, 6, 2)",0.3752529067034843,0.5,5
"(8, 6, 2)",0.4181021700152927,0.6000000000000001,5
"(8, 6, 2)",0.3752529067034843,0.7000000000000002,5
"(8, 6, 2)",0.518729616712349,0.3,10
"(8, 6, 2)",0.6016266781969368,0.4,10
"(8, 6, 2)",0.5115275185601864,0.5,10
"(8, 6, 2)",0.3902529067034844,0.6000000000000001,10
"(8, 6, 2)",0.5441040276596186,0.7000000000000002,10
"(8, 6, 2)",0.7497050797916052,0.3,50
"(8, 6, 2)",0.6810425513105133,0.4,50
"(8, 6, 2)",0.5828178553964818,0.5,50
"(8, 6, 2)",0.48089862067074735,0.6000000000000001,50
"(8, 6, 2)",0.44172046448683167,0.7000000000000002,50
"(8, 6, 2)",0.70831527667407,0.3,100
"(8, 6, 2)",0.6711539617779007,0.4,100
"(8, 6, 2)",0.6216921796173402,0.5,100
"(8, 6, 2)",0.5072581602218957,0.6000000000000001,100
"(8, 6, 2)",0.6408563826269407,0.7000000000000002,100
"(8, 6, 2)",0.7528828677829663,0.3,500
"(8, 6, 2)",0.6966384487814605,0.4,500
"(8, 6, 2)",0.5759859482041529,0.5,500
"(8, 6, 2)",0.5620670200497522,0.6000000000000001,500
"(8, 6, 2)",0.5857397232940711,0.7000000000000002,500
"(8, 6, 2)",0.6817793403616833,0.3,1000
"(8, 6, 2)",0.5454205843031038,0.4,1000
"(8, 6, 2)",0.6990348438314963,0.5,1000
"(8, 6, 2)",0.5148983482470986,0.6000000000000001,1000
"(8, 6, 2)",0.5382639018112536,0.7000000000000002,1000
"(8, 6, 2)",0.7576330298725409,0.3,5000
"(8, 6, 2)",0.688725245035729,0.4,5000
"(8, 6, 2)",0.6296118078106552,0.5,5000
"(8, 6, 2)",0.6062814594521913,0.6000000000000001,5000
"(8, 6, 2)",0.5678506036081232,0.7000000000000002,5000
"(8, 6, 2)",0.7818313558133043,0.3,10000
"(8, 6, 2)",0.7030507260770419,0.4,10000
"(8, 6, 2)",0.5761324455981035,0.5,10000
"(8, 6, 2)",0.5163922661896738,0.6000000000000001,10000
"(8, 6, 2)",0.5855062154302088,0.7000000000000002,10000
"(8, 6, 3)",0.3902529067034844,0.3,1
"(8, 6, 3)",0.3790640955146732,0.4,1
"(8, 6, 3)",0.3902529067034844,0.5,1
"(8, 6, 3)",0.3902529067034844,0.6000000000000001,1
"(8, 6, 3)",0.3902529067034844,0.7000000000000002,1
"(8, 6, 3)",0.46290296619564913,0.3,5
"(8, 6, 3)",0.5166223054509319,0.4,5
"(8, 6, 3)",0.4602489459893372,0.5,5
"(8, 6, 3)",0.4286214248424473,0.6000000000000001,5
"(8, 6, 3)",0.3902529067034844,0.7000000000000002,5
"(8, 6, 3)",0.7326313666718642,0.3,10
"(8, 6, 3)",0.7533652958611764,0.4,10
"(8, 6, 3)",0.6723336636804135,0.5,10
"(8, 6, 3)",0.562886827128873,0.6000000000000001,10
"(8, 6, 3)",0.511324464232038,0.7000000000000002,10
"(8, 6, 3)",0.7307049332688719,0.3,50
"(8, 6, 3)",0.7966114332452467,0.4,50
"(8, 6, 3)",0.5732407746133439,0.5,50
"(8, 6, 3)",0.5663853743401429,0.6000000000000001,50
"(8, 6, 3)",0.4800602699257552,0.7000000000000002,50
"(8, 6, 3)",0.6782351344867359,0.3,100
"(8, 6, 3)",0.6689243062233347,0.4,100
"(8, 6, 3)",0.6504995086612734,0.5,100
"(8, 6, 3)",0.6541347595043415,0.6000000000000001,100
"(8, 6, 3)",0.6182166643952763,0.7000000000000002,100
"(8, 6, 3)",0.7640358560769311,0.3,500
"(8, 6, 3)",0.7153811585664427,0.4,500
"(8, 6, 3)",0.68409400313414,0.5,500
"(8, 6, 3)",0.6657644808868325,0.6000000000000001,500
"(8, 6, 3)",0.48362759927586624,0.7000000000000002,500
"(8, 6, 3)",0.677351195271927,0.3,1000
"(8, 6, 3)",0.7378529990924224,0.4,1000
"(8, 6, 3)",0.7094852849724209,0.5,1000
"(8, 6, 3)",0.6991709859265037,0.6000000000000001,1000
"(8, 6, 3)",0.5590339705924666,0.7000000000000002,1000
"(8, 6, 3)",0.7147953778855382,0.3,5000
"(8, 6, 3)",0.7049108327001035,0.4,5000
"(8, 6, 3)",0.6245490990789451,0.5,5000
"(8, 6, 3)",0.6589715050425328,0.6000000000000001,5000
"(8, 6, 3)",0.737778312381307,0.7000000000000002,5000
"(8, 6, 3)",0.7247688097007516,0.3,10000
"(8, 6, 3)",0.7290697638670898,0.4,10000
"(8, 6, 3)",0.7722352279181505,0.5,10000
"(8, 6, 3)",0.4512725345523806,0.6000000000000001,10000
"(8, 6, 3)",0.4679705733197079,0.7000000000000002,10000
"(8, 6, 4)",0.3902529067034844,0.3,1
"(8, 6, 4)",0.36420761053623696,0.4,1
"(8, 6, 4)",0.36420761053623696,0.5,1
"(8, 6, 4)",0.3902529067034844,0.6000000000000001,1
"(8, 6, 4)",0.3902529067034844,0.7000000000000002,1
"(8, 6, 4)",0.42562974695837347,0.3,5
"(8, 6, 4)",0.40580359595650695,0.4,5
"(8, 6, 4)",0.42076887721945494,0.5,5
"(8, 6, 4)",0.3902529067034844,0.6000000000000001,5
"(8, 6, 4)",0.3902529067034844,0.7000000000000002,5
"(8, 6, 4)",0.5271163106593145,0.3,10
"(8, 6, 4)",0.5960248597514722,0.4,10
"(8, 6, 4)",0.5696935775554197,0.5,10
"(8, 6, 4)",0.43981526778678026,0.6000000000000001,10
"(8, 6, 4)",0.5127562599505795,0.7000000000000002,10
"(8, 6, 4)",0.7356538100633062,0.3,50
"(8, 6, 4)",0.8105050804370222,0.4,50
"(8, 6, 4)",0.5957857221175513,0.5,50
"(8, 6, 4)",0.5953430968259917,0.6000000000000001,50
"(8, 6, 4)",0.47637577870440523,0.7000000000000002,50
"(8, 6, 4)",0.8129948950342353,0.3,100
"(8, 6, 4)",0.70178154883791,0.4,100
"(8, 6, 4)",0.5933156621809067,0.5,100
"(8, 6, 4)",0.6526781054015127,0.6000000000000001,100
"(8, 6, 4)",0.4917552496673238,0.7000000000000002,100
"(8, 6, 4)",0.8128159505642157,0.3,500
"(8, 6, 4)",0.6944098497052414,0.4,500
"(8, 6, 4)",0.6047806606418019,0.5,500
"(8, 6, 4)",0.6791335269418892,0.6000000000000001,500
"(8, 6, 4)",0.45894402811744106,0.7000000000000002,500
"(8, 6, 4)",0.8018673297937668,0.3,1000
"(8, 6, 4)",0.7363497402213539,0.4,1000
"(8, 6, 4)",0.7491331509329987,0.5,1000
"(8, 6, 4)",0.5871201169302281,0.6000000000000001,1000
"(8, 6, 4)",0.39087427720290363,0.7000000000000002,1000
"(8, 6, 4)",0.7679566198940796,0.3,5000
"(8, 6, 4)",0.7745039213518639,0.4,5000
"(8, 6, 4)",0.7297311520385943,0.5,5000
"(8, 6, 4)",0.6499147923479417,0.6000000000000001,5000
"(8, 6, 4)",0.5585901920441654,0.7000000000000002,5000
"(8, 6, 4)",0.7021719502898671,0.3,10000
"(8, 6, 4)",0.7606976913063684,0.4,10000
"(8, 6, 4)",0.7235589471611982,0.5,10000
"(8, 6, 4)",0.6472541980426106,0.6000000000000001,10000
"(8, 6, 4)",0.47938484248135155,0.7000000000000002,10000
"(8, 6, 5)",0.36420761053623696,0.3,1
"(8, 6, 5)",0.3725605990111767,0.4,1
"(8, 6, 5)",0.3902529067034844,0.5,1
"(8, 6, 5)",0.3805400688656465,0.6000000000000001,1
"(8, 6, 5)",0.3505403779386139,0.7000000000000002,1
"(8, 6, 5)",0.4442810291187036,0.3,5
"(8, 6, 5)",0.40127626455611054,0.4,5
"(8, 6, 5)",0.42105796908749415,0.5,5
"(8, 6, 5)",0.5306529551866711,0.6000000000000001,5
"(8, 6, 5)",0.36420761053623696,0.7000000000000002,5
"(8, 6, 5)",0.6772415948671946,0.3,10
"(8, 6, 5)",0.6152784320865814,0.4,10
"(8, 6, 5)",0.6903472988999304,0.5,10
"(8, 6, 5)",0.5172611568589275,0.6000000000000001,10
"(8, 6, 5)",0.47905182708135213,0.7000000000000002,10
"(8, 6, 5)",0.8045477545049696,0.3,50
"(8, 6, 5)",0.7593537626268546,0.4,50
"(8, 6, 5)",0.6968493945379339,0.5,50
"(8, 6, 5)",0.7148884038522854,0.6000000000000001,50
"(8, 6, 5)",0.5905293306415598,0.7000000000000002,50
"(8, 6, 5)",0.7372080015410563,0.3,100
"(8, 6, 5)",0.6736148460260564,0.4,100
"(8, 6, 5)",0.6669573045839721,0.5,100
